	text	pred	label
2869	['[CLS]', '日', '军', '曾', '在', '广', '州', '花', '县', '设', '五', '个', '杀', '人', '场', '_', '广', '州', '频', '道', '[SEP]']	['日军', '广州', '花县', '设', '杀人场', '广州频道']	['日军', '广州', '花县', '杀人场', '广州频道']
2870	['[CLS]', '《', '虎', '豹', '骑', '》', '定', '军', '山', '之', '战', '攻', '坚', '防', '守', '全', '攻', '略', ' ', '-', '1', '7', '8', '虎', '豹', '骑', '专', '区', '[SEP]']	['虎豹骑', '定军山', '攻略', '178虎豹骑', '专区']	['虎豹骑', '定军山之战', '攻略', '178虎豹骑专区']
2871	['[CLS]', '2', '0', '1', '7', '年', '台', '湾', '动', '漫', '《', '霹', '雳', '天', '命', '之', '仙', '魔', '鏖', '锋', 'i', 'i', '斩', '魔', '录', '》', ' ', '.', '.', '.', '[SEP]']	['台湾', '动漫', '霹雳天命之仙魔鏖锋ii斩魔录']	['台湾', '动漫', '霹雳天命之仙魔鏖锋ii斩魔录']
2872	['[CLS]', '韩', '国', '电', '影', '《', '华', '丽', '的', '外', '出', '》', '精', '彩', '片', '段', '[SEP]']	['韩国电影', '华丽的外出', '片段']	['韩国电影', '华丽的外出']
2873	['[CLS]', '战', '场', '女', '武', '神', '流', '程', '攻', '略', '及', '高', '评', '价', '获', '得', '方', '法', '攻', '略', ' ', '(', '7', ')', ' ', '_', '《', '战', '场', '.', '.', '.', '[SEP]']	['战场女武神', '流程', '攻略', '方法', '攻略']	['战场女武神', '攻略', '方法', '攻略']
2874	['[CLS]', '《', '小', '确', '幸', '》', '的', '句', '子', '_', '经', '典', '语', '录', '_', '名', '言', '_', '句', '集', '[SEP]']	['小确幸', '句子', '经典语录', '名言', '句集']	['小确幸', '句子', '经典语录', '名言', '句集']
2875	['[CLS]', '【', '学', '思', '践', '悟', '·', '十', '九', '大', '】', '加', '强', '现', '代', '化', '经', '济', '体', '系', '的', '理', '论', '[SEP]']	['学思践悟·十九大', '现代化经济体系', '理论']	['学思践悟·十九大', '现代化经济体系', '理论']
2876	['[CLS]', '《', '冬', '荫', '功', '》', '绝', '对', '不', '是', '《', '拳', '霸', '2', '》', '(', '冬', '荫', '功', ')', '影', '评', '[SEP]']	['冬荫功', '拳霸2', '冬荫功', '影评']	['冬荫功', '拳霸2', '冬荫功', '影评']
2877	['[CLS]', '游', '孔', '子', '故', '里', '·', '中', '国', '曲', '阜', '[SEP]']	['孔子故里', '故里', '中国', '曲阜']	['孔子', '故里', '中国', '曲阜']
2878	['[CLS]', '《', '摔', '跤', '吧', '!', '爸', '爸', '》', '遭', '万', '达', '低', '排', '片', '?', '背', '后', '是', '万', '达', '的', '焦', '虑', ' ', ' ', '.', '.', '.', '[SEP]']	['摔跤吧!爸爸', '万达', '万达']	['摔跤吧!爸爸', '万达', '万达']
2879	['[CLS]', '《', '一', '线', '》', ' ', '2', '0', '1', '7', '0', '6', '2', '6', ' ', '雷', '霆', '扫', '毒', ' ', '道', '高', '一', '丈', '_', '一', '线', '_', '视', '频', '[SEP]']	['一线', '一线', '视频']	['一线', '视频']
2880	['[CLS]', '《', '孙', '子', '兵', '法', '》', '中', '的', '兵', '法', '和', '谋', '略', ',', '领', '悟', '一', '个', '受', '用', '一', '生', '!', '[SEP]']	['孙子兵法', '兵法', '谋略']	['孙子兵法', '谋略', '一生']
2881	['[CLS]', '《', '中', '国', '共', '产', '党', '历', '史', '》', '第', '二', '卷', '出', '版', '_', '导', '读', '_', '求', '是', '理', '论', '网', '[SEP]']	['中国共产党历史', '导读', '求是理论网']	['中国共产党历史', '求是理论网']
2882	['[CLS]', '薛', '卫', '民', '的', '《', '月', '亮', '渴', '了', '》', '这', '首', '散', '文', '是', '属', '于', '什', '么', '类', '型', '[SEP]']	['薛卫民', '月亮渴了', '散文', '类型']	['薛卫民', '月亮渴了', '散文']
2883	['[CLS]', '《', '给', '1', '9', '岁', '的', '我', '自', '己', '》', '完', '整', '版', '。', '[SEP]']	['给19岁的我自己']	['给19岁的我自己']
2884	['[CLS]', '有', '谁', '认', '识', '张', '秉', '的', '。', '麻', '烦', '说', '一', '下', '_', '临', '夏', '吧', '[SEP]']	['张秉', '临夏吧']	['张秉', '临夏吧']
2885	['[CLS]', '《', '人', '民', '的', '名', '义', '》', '侯', '亮', '平', '用', '智', '斗', '揭', '穿', '高', '小', '凤', '[SEP]']	['人民的名义', '侯亮平', '智斗', '高小凤']	['人民的名义', '侯亮平', '高小凤']
2886	['[CLS]', '詹', '姆', '斯', '·', '布', '莱', '克', '的', '登', '场', '情', '况', '[SEP]']	['詹姆斯·布莱克', '情况']	['詹姆斯·布莱克', '情况']
2887	['[CLS]', '1', '1', '月', '2', '4', '日', '《', '推', '理', '笔', '记', '》', '陈', '都', '灵', '双', '面', '少', '女', '颠', '覆', '形', '象', '!', '_', '[SEP]']	['推理笔记', '陈都灵', '双面少女', '形象']	['11月24日', '推理笔记', '陈都灵', '少女', '形象']
2888	['[CLS]', '《', '巴', '啦', '啦', '小', '魔', '仙', '》', '八', '大', '童', '星', ',', '长', '大', '后', '集', '体', '变', '女', '神', '?', '[SEP]']	['巴啦啦小魔仙', '童星', '女神']	['巴啦啦小魔仙', '童星', '集体', '女神']
2889	['[CLS]', '【', '贵', '港', '作', '家', '原', '创', '作', '品', '】', '第', '三', '十', '七', '期', ':', '彭', '敏', '艳', '《', '一', '生', '[SEP]']	['贵港', '作家', '原创作品', '彭敏艳']	['作家', '作品', '彭敏艳']
2890	['[CLS]', '1', '2', '9', '石', '芳', '芳', '—', '—', '《', '夜', '听', '白', '话', '》', '草', '根', '才', '艺', '海', '选', '_', '搜', '狐', '娱', '乐', '[SEP]']	['石芳芳', '夜听白话', '草根', '才艺', '海选', '搜狐娱乐']	['石芳芳', '夜听白话', '草根', '才艺', '搜狐娱乐']
2891	['[CLS]', '枫', '岫', 'x', '拂', '樱', '/', '凯', '旋', '侯', '《', '枫', '华', '绝', '代', '》', '短', '篇', '(', '腐', ')', '[SEP]']	['枫岫', '拂樱', '凯旋侯', '枫华绝代', '短篇']	['枫岫', '枫华绝代', '短篇']
2892	['[CLS]', '《', '选', '择', '》', '2', '0', '1', '7', '0', '4', '2', '7', ' ', '爱', '的', '迷', '雾', '[SEP]']	['选择', '爱的迷雾']	['选择', '爱的迷雾']
2893	['[CLS]', '《', '普', '法', '栏', '目', '剧', '》', ' ', '2', '0', '1', '6', '0', '6', '2', '8', ' ', '六', '集', '迷', '你', '剧', '集', '·', '雷', '霆', '扫', '毒', '(', ' ', '.', '.', '.', '[SEP]']	['普法栏目剧', '雷霆扫毒']	['普法栏目剧', '雷霆扫毒']
2894	['[CLS]', '《', '亮', '剑', '3', '》', '还', '没', '上', '映', '就', '被', '指', '是', '烂', '片', ',', '得', '知', '男', '主', '后', '网', '友', '直', '接', '弃', '剧', '[SEP]']	['亮剑3', '烂片', '男主', '网友']	['亮剑3', '上映']
2895	['[CLS]', '慢', '慢', '行', '走', ' ', '在', '昆', '明', '—', '—', '【', '我', '的', '旅', '行', '日', '记', '。', '壹', '】', ',', '昆', '[SEP]']	['昆明', '我的旅行日记']	['昆明', '我的旅行日记。壹']
2896	['[CLS]', '《', '妖', '精', '的', '尾', '巴', '》', '5', '3', '9', '话', ' ', '温', '蒂', '惨', '遭', '蹂', '躏', ' ', '黑', '龙', '成', '最', '终', 'b', 'o', 's', 's', ' ', '.', '.', '.', '[SEP]']	['妖精的尾巴', '温蒂', '黑龙']	['妖精的尾巴', '温蒂', '蹂躏', '黑龙', '最终', 'boss']
2897	['[CLS]', '爱', '情', '这', '条', '路', ',', '鲜', '花', '与', '荆', '棘', '并', '存', ',', '深', '藏', '着', '精', '彩', ',', '也', '注', '定', '了', '孤', '独', '。', '[SEP]']	['爱情', '鲜花', '荆棘', '孤独']	['爱情', '路', '鲜花', '荆棘']
2898	['[CLS]', '炼', '灵', '最', '新', '章', '节', '列', '表', '_', '炼', '灵', '最', '新', '章', '节', '目', '录', '[SEP]']	['炼灵', '章节', '列表', '目录']	['炼灵', '新', '章节', '列表', '目录']
2899	['[CLS]', '关', '于', '《', '异', '形', ':', '契', '约', '》', '绝', '密', '档', '案', ',', '据', '说', '9', '0', '%', '的', '人', '都', '没', '看', '清', ' ', '.', '.', '.', '[SEP]']	['异形:契约', '档案']	['异形:契约', '档案']
2900	['[CLS]', '经', '典', '歌', '曲', '《', '啊', '朋', '友', '再', '见', '》', '南', '斯', '拉', '夫', '电', '影', '【', '桥', '】', '插', '[SEP]']	['歌曲', '啊朋友再见', '南斯拉夫', '电影', '桥']	['经典', '歌曲', '啊朋友再见', '南斯拉夫', '电影', '桥']
2901	['[CLS]', '奥', '特', '曼', '剧', '场', '版', '之', '宇', '宙', '英', '雄', '超', '银', '河', '传', '说', '[SEP]']	['奥特曼剧场版之宇宙英雄超银河传说']	['奥特曼剧场版之宇宙英雄超银河传说']
2902	['[CLS]', '吉', '祥', '纹', '莲', '花', '楼', '·', '玄', '武', '全', '文', '阅', '读', '_', '吉', '祥', '纹', '莲', '花', '楼', '[SEP]']	['吉祥纹莲花楼·玄武', '吉祥纹莲花楼']	['吉祥纹莲花楼·玄武', '吉祥纹莲花楼']
2903	['[CLS]', '《', '动', '物', '世', '界', '》', ' ', '2', '0', '1', '6', '0', '7', '1', '3', ' ', '河', '马', '王', '国', '奇', '案', '[SEP]']	['动物世界', '河马王国奇案']	['动物世界', '河马王国奇案']
2904	['[CLS]', '迦', '南', '-', '在', '线', '观', '看', '╟', '动', '漫', '[SEP]']	['迦南', '动漫']	['迦南', '动漫']
2905	['[CLS]', '叫', '我', '女', '王', '面', '膜', '是', '传', '销', '吗', '?', ' ', '-', ' ', '微', '商', '[SEP]']	['女王面膜', '传销', '微商']	['叫我女王面膜', '传销', '微商']
2906	['[CLS]', '《', '现', '在', '我', '有', '些', '倦', '了', '》', ' ', '是', '其', '中', '一', '首', '歌', '里', '的', '歌', '词', ',', '[SEP]']	['现在我有些倦了', '歌', '歌词']	['现在我有些倦了', '歌词']
2907	['[CLS]', '吹', '笛', '人', '—', '—', '读', '雕', '塑', '《', '艰', '苦', '岁', '月', '》', '[SEP]']	['吹笛人', '雕塑', '艰苦岁月']	['吹笛人', '雕塑', '艰苦岁月']
2908	['[CLS]', '金', '柱', '赫', '《', '两', '天', '一', '夜', '》', '最', '后', '身', '影', '曝', '光', ' ', '郑', '俊', '英', '悲', '[SEP]']	['金柱赫', '两天一夜', '身影', '郑俊英']	['金柱赫', '两天一夜', '郑俊英']
2909	['[CLS]', '《', '创', '世', '纪', '元', '》', '下', '周', '魔', '幻', '开', '测', ' ', '惊', '喜', '连', '连', '不', '断', '!', '[SEP]']	['创世纪元']	['创世纪元']
2910	['[CLS]', '你', '好', '大', '夫', ':', '我', '叫', '陈', '玉', '杰', ',', '今', '年', '4', '7', '岁', '。', '肚', '子', '一', '直', '[SEP]']	['大夫', '陈玉杰', '肚子']	['大夫', '陈玉杰', '肚子']
2911	['[CLS]', '烽', '火', '儿', '女', '情', '第', '1', '集', '-', '电', '视', '剧', '[SEP]']	['烽火儿女情', '电视剧']	['烽火儿女情', '电视剧']
2912	['[CLS]', '省', '信', '访', '局', '局', '长', '李', '新', '华', '莅', '临', '商', '丘', '调', '研', '[SEP]']	['省信访局', '局长', '李新华', '莅临', '商丘', '调研']	['省', '信访局', '局长', '李新华', '莅临', '商丘', '调研']
2913	['[CLS]', '中', '农', '办', '吴', '宏', '耀', ':', '《', '国', '家', '乡', '村', '振', '兴', '战', '略', '规', '划', '(', '2', '0', '1', '8', '-', '2', '0', '2', '2', '年', ')', '》', '.', '.', '.', '[SEP]']	['中农办', '吴宏耀', '国家乡村振兴战略规划']	['中农办', '吴宏耀', '国家乡村振兴战略规划(2018-2022年)']
2914	['[CLS]', '程', '燕', '教', '授', '治', '疗', '毛', '细', '支', '气', '管', '炎', '经', '验', '-', '-', '《', '四', '川', '中', '医', '》', '2', '0', '1', '5', '年', '0', '4', '.', '.', '.', '[SEP]']	['程燕', '教授', '毛细支气管炎', '经验', '四川中医']	['程燕教授治疗毛细支气管炎经验', '四川中医']
2915	['[CLS]', '《', '天', '天', '狼', '人', '杀', '》', '警', '长', '有', '什', '么', '用', ' ', '上', '警', '发', '言', '技', '巧', '整', '理', '[SEP]']	['天天狼人杀', '警长', '技巧']	['天天狼人杀', '警长']
2916	['[CLS]', '《', '抓', '住', '彩', '虹', '的', '男', '人', '》', '郑', '爽', '民', '国', '造', '型', '剧', '照', '美', '翻', '[SEP]']	['抓住彩虹的男人', '郑爽', '民国', '造型', '剧照']	['抓住彩虹的男人', '郑爽', '民国', '造型', '剧照']
2917	['[CLS]', '《', '自', '然', '传', '奇', '》', ' ', '2', '0', '1', '2', '1', '0', '0', '9', ' ', '变', '异', '星', '球', '(', '2', ')', '_', '自', '然', '传', '奇', '[SEP]']	['自然传奇', '变异星球', '自然传奇']	['自然传奇', '变异星球', '自然传奇']
2918	['[CLS]', '怎', '么', '看', '待', '《', '欢', '乐', '颂', '》', '中', '安', '迪', '和', '奇', '点', '的', '爱', '情', '模', '式', '?', '[SEP]']	['欢乐颂', '安迪', '奇点', '爱情模式']	['欢乐颂', '安迪', '奇点', '爱情', '模式']
2919	['[CLS]', '云', '裳', '广', '场', '舞', '《', '舞', '动', '人', '生', '》', '望', '海', '高', '歌', '演', '唱', ' ', '梅', '子', '老', '师', '[SEP]']	['云裳广场舞', '舞动人生', '望海高歌', '梅子老师']	['云裳广场舞', '舞动人生', '望海高歌', '梅子', '老师']
2920	['[CLS]', '弥', '赛', '亚', '的', '特', '征', '?', '关', '于', '紫', '薇', '圣', '人', '的', '预', '言', '。', ',', '宗', '教', '论', '坛', ',', '基', '督', '.', '.', '.', '[SEP]']	['弥赛亚', '特征', '紫薇圣人', '预言', '宗教', '论坛']	['弥赛亚', '特征', '紫薇圣人', '预言', '宗教论坛']
2921	['[CLS]', '《', '铁', '猴', '子', '传', '奇', '之', '花', '影', '危', '机', '》', '完', '整', '版', '_', '动', '作', '片', '_', '灰', '百', '合', '—', '—', '.', '.', '.', '[SEP]']	['铁猴子传奇之花影危机', '动作片', '灰百合']	['铁猴子传奇之花影危机', '动作片', '灰百合']
2922	['[CLS]', '第', '2', '季', '未', '播', '纯', '享', '版', ':', '郑', '可', '为', '《', '眼', '泪', '成', '诗', '》', '_', '综', '[SEP]']	['郑可为', '眼泪成诗']	['郑可为', '眼泪成诗']
2923	['[CLS]', '让', '年', '轻', '人', '在', '年', '轻', '时', '做', '该', '做', '的', '事', ' ', '作', '者', ':', '张', '培', '仁', ' ', '来', '源', ':', '《', '文', '.', '.', '.', '.', '.', '[SEP]']	['年轻人在年轻时做该做的事', '作者', '张培仁']	['年轻人', '年轻', '作者', '张培仁', '来源']
2924	['[CLS]', '《', '工', '业', '设', '计', '概', '论', '》', '(', '吴', '夕', '兴', ')', '【', '简', '介', '_', '书', '评', '[SEP]']	['工业设计概论', '吴夕兴', '简介', '书评']	['工业设计概论', '吴夕兴', '简介', '书评']
2925	['[CLS]', '原', '来', '教', '宝', '宝', '学', '画', '画', '可', '以', '这', '么', '简', '单', '《', '有', '趣', '的', '表', '情', '[SEP]']	['宝宝']	['宝宝']
2926	['[CLS]', '北', '京', '昌', '平', '新', '一', '届', '区', '委', '常', '委', '名', '单', '排', '名', ' ', '昌', '平', '区', '常', '委', '[SEP]']	['北京昌平', '昌平', '区委常委', '名单', '排名']	['北京', '昌平', '新', '一', '届', '区', '委', '常委', '名单', '排名']
2927	['[CLS]', '《', '豪', '放', '女', '大', '兵', '》', '高', '清', '电', '影', '在', '线', '观', '看', '_', '经', '典', '片', '电', '影', '播', '放', '[SEP]']	['豪放女大兵', '电影', '经典片', '电影']	['豪放女大兵', '电影']
2928	['[CLS]', '聊', '聊', '我', '买', ' ', '万', '泉', '小', '学', '-', '小', '南', '庄', '社', '区', ' ', '学', '区', '房', '的', '经', '历', '_', '聊', '聊', '学', '区', '.', '.', '.', '[SEP]']	['聊聊', '我', '买', '万泉小学', '小南庄社区', '学区房', '经历']	['聊', '买', '万泉小学', '小南庄社区', '学区房', '经历']
2929	['[CLS]', '戚', '继', '光', '(', '共', '2', '6', '集', ')', '[SEP]']	['戚继光']	['戚继光']
2930	['[CLS]', '谭', '维', '维', '的', '《', '如', '果', '有', '来', '生', '》', '是', '我', '听', '过', '最', '不', '负', '责', '任', '的', '歌', '!', ' ', '.', '.', '.', '[SEP]']	['谭维维', '如果有来生', '歌']	['谭维维', '如果有来生', '责任', '歌']
2931	['[CLS]', '年', '前', '震', '惊', '全', '泰', '国', '的', '真', '实', '灵', '异', '事', '件', '。', '拉', '达', '村', '原', '[SEP]']	['泰国', '灵异事件', '拉达村']	['泰国', '拉达村']
2932	['[CLS]', '《', '异', '羽', '界', '》', '_', '药', '本', '小', 'a', '著', '_', '玄', '幻', '[SEP]']	['异羽界', '药本小a', '玄幻']	['异羽界', '药', '玄幻']
2933	['[CLS]', '绝', '对', '权', '力', '第', '1', '集', '-', '电', '视', '剧', '[SEP]']	['绝对权力', '电视剧']	['绝对权力', '电视剧']
2934	['[CLS]', '[', '天', '津', '港', ']', '2', '0', '1', '6', '款', '奔', '驰', '劳', '伦', '斯', '限', '量', '售', '1', '6', '0', '万', '元', '[SEP]']	['天津港', '奔驰劳伦斯', '限量', '售']	['天津港', '奔驰', '劳伦斯', '限量', '售']
2935	['[CLS]', 'x', 'b', 'o', 'x', '3', '6', '0', ' ', '《', '野', '蛮', '人', '柯', '南', ' ', '》', ' ', '下', '载', ' ', 'x', 'b', 'o', 'x', '3', '6', '0', '游', '戏', '[SEP]']	['xbox360', '野蛮人柯南', 'xbox360', '游戏']	['野蛮人柯南', '游戏']
2936	['[CLS]', '已', '婚', '女', '人', '爱', '上', '小', '男', '人', '我', '该', '怎', '么', '办', '[SEP]']	['已婚', '女人', '爱上小男人']	['已婚女人']
2937	['[CLS]', '历', '史', '上', '有', '什', '么', '【', '当', '局', '者', '迷', '】', '的', '案', '例', '。', '为', '什', '么', '会', '出', '现', '【', '当', '局', '.', '.', '.', '[SEP]']	['历史', '当局者迷', '案例']	['历史', '当局者迷', '案例']
2938	['[CLS]', '王', '秀', '芬', '工', '艺', '品', '电', '话', ',', '地', '址', ',', '价', '格', ',', '营', '业', '时', '间', '(', '图', ')', '-', '[SEP]']	['王秀芬', '工艺品', '电话', '地址', '价格', '营业时间', '图']	['王秀芬', '工艺品', '电话', '地址', '价格', '营业时间']
2939	['[CLS]', '《', '爱', '情', '邮', '局', '》', '完', '整', '版', '高', '清', '在', '线', '观', '看', ' ', '-', ' ', '迅', '雷', '下', '载', ' ', '-', ' ', '琪', '琪', '.', '.', '.', '[SEP]']	['爱情邮局', '迅雷']	['爱情邮局', '迅雷']
2940	['[CLS]', '动', '画', '片', '《', '草', '精', '灵', '》', '点', '击', '量', '已', '突', '破', '一', '千', '多', '.', '.', '.', '_', '中', '国', '动', '漫', '产', '业', '网', '[SEP]']	['动画片', '草精灵', '点击量', '中国动漫产业网']	['动画片', '草精灵', '点击量', '中国动漫产业网']
2941	['[CLS]', '把', '你', 'l', 'e', 'n', 'l', 'e', 'n', '掉', ' ', '(', '冰', '雾', '新', '装', ')', '_', 'm', 'm', 'd', '·', '3', 'd', '_', '动', '画', '_', 'b', 'i', 'l', 'i', 'b', 'i', 'l', 'i', '[SEP]']	['冰雾新装', '动画', 'bilibili']	['冰雾', '新装', '动画']
2942	['[CLS]', '独', '家', '推', '荐', ':', '为', '什', '么', '是', '努', '尔', '·', '白', '克', '力', '任', '国', '家', '能', '源', '局', '局', '长', '?', '[SEP]']	['努尔·白克力', '国家能源局', '局长']	['努尔·白克力', '国家能源局', '局长']
2943	['[CLS]', '你', '们', '身', '边', '有', '箕', '宿', '么', '。', '来', '科', '普', '一', '下', '箕', '宿', '是', '怎', '样', '的', '[SEP]']	['箕宿', '科普', '箕宿']	['箕宿', '箕宿']
2944	['[CLS]', '《', '《', '换', '个', '方', '法', '读', '《', '内', '经', '》', ' ', '灵', '枢', '导', '读', '》', ' ', '刘', '明', '武', ',', '中', '[SEP]']	['换个方法读《内经》 灵枢导读', '刘明武']	['换个方法读《内经》 灵枢导读', '刘明武']
2945	['[CLS]', '多', '玩', '3', 'd', 's', '《', '动', '物', '之', '森', '》', '讨', '论', '专', '区', ' ', '-', '[SEP]']	['多玩3ds', '动物之森', '专区']	['动物之森', '专区']
2946	['[CLS]', '《', '兵', '临', '城', '下', '[', '美', '国', '2', '0', '0', '1', ']', '》', '电', '影', '_', '大', '敌', '当', '前', '/', '决', '战', '中', '的', '较', '量', '/', '.', '.', '.', '[SEP]']	['兵临城下', '美国', '电影']	['兵临城下[美国2001]', '电影', '大敌', '决战']
2947	['[CLS]', '声', '临', '其', '境', ' ', '赵', '立', '新', '深', '情', '演', '绎', '《', '父', '亲', '》', '—', '在', '线', '播', '放', '—', '[SEP]']	['赵立新', '父亲']	['声临其境', '赵立新', '父亲']
2948	['[CLS]', '《', '大', '学', '生', '职', '业', '发', '展', '与', '就', '业', '指', '导', '》', '(', '陈', '光', '耀', ' ', '主', '编', ')', '【', '简', '介', '[SEP]']	['大学生职业发展与就业指导', '陈光耀', '主编', '简介']	['大学生职业发展与就业指导', '陈光耀', '主编', '简介']
2949	['[CLS]', '郑', '源', '《', '为', '什', '么', '相', '爱', '的', '人', '不', '能', '在', '一', '起', '》', '-', '音', '乐', '-', '高', '清', '[SEP]']	['郑源', '为什么相爱的人不能在一起', '音乐']	['郑源', '为什么相爱的人不能在一起', '音乐']
2950	['[CLS]', '爱', '情', '战', '场', ' ', '宗', '天', '意', ' ', '歌', '曲', '爱', '情', '战', '场', 'm', 'p', '3', ' ', '下', '载', ' ', '试', '听', '·', '宗', '天', '意', '[SEP]']	['爱情战场', '宗天意', '歌曲', '爱情战场', 'mp3', '宗天意']	['爱情战场', '宗天意', '歌曲']
2951	['[CLS]', '2', '0', '1', '1', '奥', '斯', '卡', '提', '名', '最', '佳', '电', '影', '短', '片', '《', 't', 'h', 'e', ' ', 'c', 'r', 'u', 's', 'h', '》', '(', '情', '窦', '初', '开', ')', '[SEP]']	['奥斯卡', '电影', '短片', 'the crush', '情窦初开']	['奥斯卡', '电影', '短片', '情窦初开']
2952	['[CLS]', '《', '洪', '武', '剑', '侠', '图', '》', '评', '书', ' ', '全', '集', ',', '播', '音', ':', '张', '少', '佐', ',', '洪', '武', '剑', '侠', '图', '全', '集', '[SEP]']	['洪武剑侠图', '评书', '张少佐', '洪武剑侠图']	['洪武剑侠图', '评书', '张少佐', '洪武剑侠图']
2953	['[CLS]', '“', '窦', '娥', '冤', '”', '冯', '文', '利', '冤', '案', '大', '白', '天', '下', '《', '转', '》', '-', '麻', '辣', '[SEP]']	['窦娥冤', '冯文利', '冤案']	['窦娥冤', '冯文利', '冤案', '大白天下']
2954	['[CLS]', '《', '我', '的', '中', '国', ' ', '我', '的', '梦', '》', '_', '特', '别', '节', '目', '_', '视', '频', '[SEP]']	['我的中国 我的梦', '特别节目', '视频']	['我的中国 我的梦', '节目', '视频']
2955	['[CLS]', '潘', '多', '拉', ' ', '-', ' ', 'p', 'a', 'n', 'd', 'o', 'r', 'a', ' ', '|', ' ', 'p', 'a', 'n', 'd', 'o', 'r', 'a', '[SEP]']	['潘多拉']	['潘多拉']
2956	['[CLS]', '老', '狗', '5', '1', '—', '在', '线', '播', '放', '—', '《', '姥', '姥', '讲', '故', '事', '》', '—', '教', '育', '—', '优', '酷', '网', ',', '.', '.', '.', '[SEP]']	['老狗', '姥姥讲故事', '教育', '优酷网']	['姥姥讲故事', '优酷网']
2957	['[CLS]', '小', '馆', '中', '的', '大', '美', '之', '风', ' ', '—', '—', '木', '奇', '艺', '术', '画', '廊', '·', '东', '北', '当', '代', '[SEP]']	['木奇艺术画廊', '东北当代']	['画廊', '东北']
2958	['[CLS]', '隔', '代', '育', '儿', '_', '2', '0', '1', '8', '0', '1', '1', '2', '期', '-', '《', '隔', '代', '育', '儿', '》', '长', '辈', '因', '娃', '弃', '宠', ' ', '看', '了', '.', '.', '.', '[SEP]']	['隔代育儿', '隔代育儿', '长辈']	['隔代育儿', '隔代育儿', '长辈']
2959	['[CLS]', 'l', 'o', 'f', 't', 'e', 'r', '采', '访', '了', '黄', '觉', ',', '还', '谈', '到', '了', '和', '麦', '子', '交', '往', '时', '的', '事', '。', '。', '觉', '宝', '.', '.', '.', '[SEP]']	['黄觉', '麦子']	['黄觉', '麦子', '觉宝']
2960	['[CLS]', '佳', '句', '赏', '析', '“', '世', '界', '上', '最', '遥', '远', '的', '距', '离', ',', '是', '我', '与', '你', '。', '”', '[SEP]']	['佳句', '世界', '距离']	['佳句', '赏析']
2961	['[CLS]', '《', '九', '天', '玄', '女', '》', '电', '影', '_', '九', '天', '玄', '女', '在', '线', '观', '看', '全', '集', '完', '整', '版', '-', '乐', '酷', '网', '[SEP]']	['九天玄女', '电影', '九天玄女', '乐酷网']	['九天玄女', '电影', '九天玄女', '乐酷网']
2962	['[CLS]', '饥', '饿', '鲨', ':', '进', '化', '手', '游', '最', '新', '版', '免', '费', '下', '载', '_', '1', '1', '9', '手', '游', '网', '官', '网', '[SEP]']	['饥饿鲨:进化', '手游', '免费下载', '下载', '119手游网', '官网']	['饥饿鲨:进化', '手游', '最新版', '免费', '下载', '119手游网', '官网']
2963	['[CLS]', '★', '闻', '香', '识', '女', '人', '最', '新', '章', '节', '_', '闻', '香', '识', '女', '人', '无', '弹', '窗', '[SEP]']	['闻香识女人', '章节', '闻香识女人', '弹窗']	['闻香识女人', '章节', '闻香识女人', '弹窗']
2964	['[CLS]', '《', '石', '光', '荣', '和', '他', '的', '儿', '女', '们', '》', '全', '集', '在', '线', '观', '看', ' ', '-', ' ', '电', '视', '[SEP]']	['石光荣和他的儿女们', '电视']	['石光荣和他的儿女们', '全集', '在线', '观看', '电视']
2965	['[CLS]', '【', 'v', 'i', 'v', 'o', '\x08', '】', '价', '格', '_', '图', '片', '[SEP]']	['价格', '图片']	['价格', '图片']
2966	['[CLS]', '如', '何', '写', '关', '于', '《', '陆', '垚', '知', '马', '俐', '》', '的', '观', '后', '感', '?', '[SEP]']	['陆垚知马俐', '观后感']	['陆垚知马俐', '观后感']
2967	['[CLS]', '《', '莫', '斯', '科', '行', '动', ' ', 'd', 'v', 'd', '版', '》', '3', '1', '集', '全', '—', '大', '陆', '—', '电', '视', '剧', '—', '优', '酷', '网', ',', '.', '.', '.', '[SEP]']	['莫斯科行动', '大陆', '电视剧', '优酷网']	['莫斯科行动', '大陆', '电视剧', '优酷网']
2968	['[CLS]', '绝', '命', '偷', '情', '梦', '2', '—', '在', '线', '播', '放', '—', '《', '绝', '命', '偷', '情', '梦', '2', '》', '—', '电', '影', '[SEP]']	['绝命偷情梦2', '绝命偷情梦2', '电影']	['绝命偷情梦2', '绝命偷情梦2', '电影']
2969	['[CLS]', '康', '百', '万', '庄', '园', '一', '日', '游', '。', '。', ',', '巩', '义', '旅', '游', '攻', '略', '[SEP]']	['康百万庄园', '巩义', '旅游攻略']	['康百万庄园', '巩义', '旅游攻略']
2970	['[CLS]', '《', '龙', '凤', '剑', '》', '(', '一', '二', '三', ' ', '共', '三', '册', '全', '套', ')', '[SEP]']	['龙凤剑']	['龙凤剑']
2971	['[CLS]', '韩', '国', '电', '影', '《', '突', '然', '变', '异', '》', '李', '光', '洙', '的', '合', '集', '_', '标', '清', '-', '娱', '乐', '[SEP]']	['韩国电影', '突然变异', '李光洙', '合集', '娱乐']	['韩国电影', '突然变异', '李光洙', '娱乐']
